2.502875938769384689e-02 1.625001559926170544e-06 4.274774146142172544e-12 1.501052365765918179e-18 1.699931327118418112e-25 2.002659132831807734e-32 2.774874181326535125e-39 4.607922424143879533e-46 1.702953744664895460e-52 1.139053796792785611e-58 1.183731618548406196e-64
2.677379824112055898e-02 2.074895685992132387e-06 5.887374812893469518e-12 2.180695667534771701e-18 2.564582436970293639e-25 3.098678228968253377e-32 4.366221970844674721e-39 7.328399111250174244e-46 2.724268713002949826e-52 1.826620689325963404e-58 1.897998323896455991e-64
2.851883709454727453e-02 2.643387958597905006e-06 8.092457756397553744e-12 3.162685371182241923e-18 3.863294100654877046e-25 4.788266804241553745e-32 6.862221062229616171e-39 1.164298070057224385e-45 4.354053439404247405e-52 2.926767855160151196e-58 3.040943772828151279e-64
3.026387594797398661e-02 3.360070089777085439e-06 1.110170355622776394e-11 4.579084998463513280e-18 5.811051627976244933e-25 7.389458862744285314e-32 1.077258643348557310e-38 1.847865497882880919e-45 6.952392638999640533e-52 4.685586382624943329e-58 4.868452578301970048e-64
3.200891480140070217e-02 4.261467758001387356e-06 1.520020449745965884e-11 6.618556529128256770e-18 8.727856324735995597e-25 1.138883712988424368e-31 1.689163425095728116e-38 2.929730389128684615e-45 1.109102165409510418e-51 7.495064766484444596e-58 7.788314596886880414e-64
3.375395365482741772e-02 5.392550055247681358e-06 2.077112631393178023e-11 9.550141334058244741e-18 1.308929845683134912e-24 1.752986613403534911e-31 2.645573064890982038e-38 4.640193383084042559e-45 1.767687715676056975e-51 1.197905615071773717e-57 1.244990434997693747e-63
3.549899250825412633e-02 6.808539389428052083e-06 2.832837548323128792e-11 1.375682877796380954e-17 1.960113033311098069e-24 2.694699284368692844e-31 4.138703085214287221e-38 7.341683120632214907e-45 2.814726912073076844e-51 1.912958644670492243e-57 1.988650805691297220e-63
3.724403136168083495e-02 8.577075144565147211e-06 3.855977583661586098e-11 1.978285468494223732e-17 2.930905820278457648e-24 4.136895243399079307e-31 6.467034995805499865e-38 1.160396277888472375e-44 4.477789985090169935e-51 3.052279731745567361e-57 3.174103122196013522e-63
3.898907021510755744e-02 1.078079243557797882e-05 5.238400999940797684e-11 2.840022402488675418e-17 4.376013454109645645e-24 6.342657623515443687e-31 1.009351869478193889e-37 1.832180092907620509e-44 7.116851631616480265e-51 4.866075644331329614e-57 5.062365755416064038e-63
4.073410906853426605e-02 1.352038624485072161e-05 7.102554865102808215e-11 4.070210103972276383e-17 6.523963310160494045e-24 9.711818609757724302e-31 1.573535058061018204e-37 2.889888856729060357e-44 1.130079097498217210e-50 7.751203718754800212e-57 8.067816138514480628e-63
4.247914792196097467e-02 1.691824113839028484e-05 9.611303261175513230e-11 5.823367924556930089e-17 9.711816898378629965e-24 1.485123000446436871e-30 2.450229231417760164e-37 4.553499294207566825e-44 1.792777998098734128e-50 1.233659251179086189e-56 1.284779060186212907e-62
4.422418677538769716e-02 2.112271766362419851e-05 1.298081632732931023e-10 8.317523859274818073e-17 1.443595817115887182e-23 2.268072194337082889e-30 3.810952035246707663e-37 7.167382228037470810e-44 2.841455961955874609e-50 1.961810535709275300e-56 2.044423627659197537e-62
4.596922562881440577e-02 2.631319844720209517e-05 1.749741885923992818e-10 1.185977333635973738e-16 2.142628792914469249e-23 3.459265800555187815e-30 5.920477466540815046e-37 1.127008059904865101e-43 4.499373981228050477e-50 3.117128315731111499e-56 3.250748100113437185e-62
4.771426448224111438e-02 3.270600993905693044e-05 2.353956606393584865e-10 1.688189974002451198e-16 3.175444237969481095e-23 5.269187121268604081e-30 9.187058401857497144e-37 1.770290948863669930e-43 7.118033139345809973e-50 4.948665213789742554e-56 5.164945307650354508e-62
4.945930333566783688e-02 4.056134966449955766e-05 3.160644309731939947e-10 2.398992698267969074e-16 4.699139279136109253e-23 8.015598591991448791e-30 1.423943403591855585e-36 2.777879817077008042e-43 1.125031471808426276e-49 7.849775653230565767e-56 8.200080583266524139e-62
5.120434218909454549e-02 5.019136369684905298e-05 4.235510214182004829e-10 3.403292727651017195e-16 6.943660162135867715e-23 1.217757941175368143e-29 2.204476617192526706e-36 4.354451307053210831e-43 1.776503607259478442e-49 1.244119776539530544e-55 1.300889764915312568e-61
5.294938104252126798e-02 6.196953476283400630e-05 5.664857826032198928e-10 4.819839153553993699e-16 1.024507051608253512e-22 1.847645604338114235e-29 3.408904184464391850e-36 6.818747574296722224e-43 2.802620373806050877e-49 1.970166462084755344e-55 2.062209847643372638e-61
5.469441989594797660e-02 7.634155781608517220e-05 7.561809057669607964e-10 6.814417470167475233e-16 1.509377399916443441e-22 2.799684483169583346e-29 5.265269841430147789e-36 1.066662392873357528e-42 4.417323626827693107e-49 3.117305964083951324e-55 3.266594293210863053e-61
5.643945874937468521e-02 9.383789688957466942e-05 1.007432723447343676e-09 9.618070822509568845e-16 2.220430441022842663e-22 4.236744200808934129e-29 8.123122921833888398e-36 1.666865489449145144e-42 6.955861515084895783e-49 4.928238539896986686e-55 5.170440258732585342e-61
5.818449760280140770e-02 1.150882343437591805e-04 1.339554237653456167e-09 1.355221686773922614e-15 3.261617164180374426e-22 6.403068610121113614e-29 1.251762629629541106e-35 2.602108100477487140e-42 1.094307572596251276e-48 7.784662591801439939e-55 8.177674737925338438e-61
5.992953645622811631e-02 1.408380409844851833e-04 1.777700959217388198e-09 1.906320629782560813e-15 4.783935549384012411e-22 9.664443419822018302e-29 1.926715165136576998e-35 4.057899891643493997e-42 1.719984978990326450e-48 1.228637173629429258e-54 1.292415398561081860e-60
6.167457530965482493e-02 1.719675125920501610e-04 2.354569550887506407e-09 2.676978493718038551e-15 7.006388662057292005e-22 1.456794669405786062e-28 2.962167679158013861e-35 6.321622296156918709e-42 2.700888645915878037e-48 1.937507062020299446e-54 2.041006546074391487e-60
6.341961416308154742e-02 2.095131347715322432e-04 3.112569195840065985e-09 3.752815763499552719e-15 1.024612720563087984e-21 2.193070866989033514e-28 4.548815938351767948e-35 9.838003830106857614e-42 4.237263607959209880e-48 3.052802608293615317e-54 3.220747321260028285e-60
6.516465301650825603e-02 2.546921532246703042e-04 4.106590980318278218e-09 5.252101775587122315e-15 1.496173367753267584e-21 3.297158593270552615e-28 6.977240670270145634e-35 1.529454865068581085e-41 6.641421892973411656e-48 4.806068345478305471e-54 5.078540191335071703e-60
6.690969186993496465e-02 3.089302400008848461e-04 5.407531993679257398e-09 7.337914557515429056e-15 2.181528044596612646e-21 4.950623300535315354e-28 1.068970377238544419e-34 2.375295166096371808e-41 1.040000245480935874e-47 7.559915666076599164e-54 8.001863088310288759e-60
6.865473072336167326e-02 3.738926573794289047e-04 7.106769648613448991e-09 1.023471841300428868e-14 3.176116551260323632e-21 7.423570246569230446e-28 1.635853009696002972e-34 3.685104036976908350e-41 1.627056386172133863e-47 1.188173195231896936e-53 1.259833992132629798e-59
7.039976957678839575e-02 4.515192290606431726e-04 9.321829515261097768e-09 1.425092259261669459e-14 4.617308138135842943e-21 1.111728358297669081e-27 2.500457846563859563e-34 5.711276384706713836e-41 2.543129989013812304e-47 1.865856945629474785e-53 1.982008493123205212e-59
7.214480843021510437e-02 5.440634325232797906e-04 1.220354866883852611e-08 1.980952236130961999e-14 6.702520174440817075e-21 1.662713757387148171e-27 3.817609159618075740e-34 8.842353324405072632e-41 3.971287343411530224e-47 2.927606691807004083e-53 3.115786446625640606e-59
7.388984728364181298e-02 6.541359258903768712e-04 1.594510846621393495e-08 2.748964141482501534e-14 9.715033298046386812e-21 2.483529172683555000e-27 5.821837380468374235e-34 1.367583404271338095e-40 6.195706910286189080e-47 4.589685372625923182e-53 4.894404291103747037e-59
7.563488613706853547e-02 7.847528165315332486e-04 2.079339852146013156e-08 3.808275001034693689e-14 1.406071474689722120e-20 3.704708446940936703e-27 8.867993575096666175e-34 2.112958936785229909e-40 9.657111004898928393e-47 7.189337924568235557e-53 7.682489602230848052e-59
7.737992499049524409e-02 9.393889659591245223e-04 2.706328067692140682e-08 5.266860261195916631e-14 2.032017723944435758e-20 5.519145261054530515e-27 1.349234309463671459e-33 3.261216097279646042e-40 1.503835700729142767e-46 1.125202477320207072e-52 1.204964095585605616e-58
7.912496384392195270e-02 1.122036605360004829e-03 3.515545178162184795e-08 7.271762215577054799e-14 2.932274510956946850e-20 8.211503046883789361e-27 2.050435458180418667e-33 5.028279269779522656e-40 2.339647181088577726e-46 1.759576947705969573e-52 1.888496640371268041e-58
8.087000269734867519e-02 1.337269507336557618e-03 4.557876158222338321e-08 1.002286856843633246e-13 4.225118060908012827e-20 1.220131283907475553e-26 3.112444138020282048e-33 7.744805289761603084e-40 3.636613676949887386e-46 2.749296956239269050e-52 2.957524234752242105e-58
8.261504155077538381e-02 1.590312921112037748e-03 5.897803226349372286e-08 1.379142082076841196e-13 6.078972984606693311e-20 1.810604364774063790e-26 4.719041279933992622e-33 1.191661546333347270e-39 5.647299045863894684e-46 4.292110007626469368e-52 4.628181620274991131e-58
8.436008040420209242e-02 1.887119429617552290e-03 7.616865528512560146e-08 1.894482995642538283e-13 8.733307876353269873e-20 2.683327528451112036e-26 7.146653899408855311e-33 1.831667598585680996e-39 8.761555763219297308e-46 6.695081148434052811e-52 7.237064792973613687e-58
8.610511925762881491e-02 2.234450826617130452e-03 9.817951628757373485e-08 2.597988701564396020e-13 1.252808158983003988e-19 3.971521871158194298e-26 1.081056773405479777e-32 2.812494777482871570e-39 1.358058576412864356e-45 1.043462042790432390e-51 1.130796655196057820e-57
8.785015811105552352e-02 2.639966039534645190e-03 1.263061282454813256e-07 3.556712580054387744e-13 1.794517399909945358e-19 5.870477219889415111e-26 1.633394339781182911e-32 4.314079245817181854e-39 2.103064583313462659e-45 1.624924840175862713e-51 1.765535916752713640e-57
8.959519696448223214e-02 3.112315038246788162e-03 1.621762462610686054e-07 4.860997228625666719e-13 2.566658721833082449e-19 8.666087287994921395e-26 2.465076477128117374e-32 6.610523484845608991e-39 3.253745311374799715e-45 2.528283169691279417e-51 2.754473425046220667e-57
9.134023581790895463e-02 3.661238571297537308e-03 2.078307053484558469e-07 6.632346238599803627e-13 3.665607706541265562e-19 1.277632474259470644e-25 3.715921841717482400e-32 1.011893800132030683e-38 5.029344023936092589e-45 3.930555794635584020e-51 4.294084685212132073e-57
9.308527467133566324e-02 4.297673458485088555e-03 2.658227777609758779e-07 9.033880642888348657e-13 5.227346697096882468e-19 1.881144181433347702e-25 5.594993434527824306e-32 1.547338652750119652e-38 7.766690157312493609e-45 6.105455012883197537e-51 6.689175843986792478e-57
9.483031352476238574e-02 5.033863042542585306e-03 3.393400030712372485e-07 1.228420276500169475e-12 7.443447721818645968e-19 2.766123155108492525e-25 8.414521884060328940e-32 2.363671829056845476e-38 1.198277674697164949e-44 9.475844517364469337e-51 1.041225056261710002e-56
9.657535237818909435e-02 5.883472262951249150e-03 4.323532184154859167e-07 1.667574346230489096e-12 1.058338399188451483e-18 4.062134098033485988e-25 1.264026489405585213e-31 3.606951957955816098e-38 1.847037925350851634e-44 1.469446028258054868e-50 1.619521057012704405e-56
9.832039123161580296e-02 6.861706662404182255e-03 5.497984261742212514e-07 2.259899719584828532e-12 1.502562673715682989e-18 5.957586330075102170e-25 1.896617659404164514e-31 5.498508732689390111e-38 2.844402288924810512e-44 2.276801546915134655e-50 2.517089043554543967e-56
1.000654300850425255e-01 7.985434472077081874e-03 6.977982021671804322e-07 3.057447441491540051e-12 2.130091833770883374e-18 8.726092371048762412e-25 2.842498892335232233e-31 8.373381368899827249e-38 4.376259760347798498e-44 3.524784287326837597e-50 3.909133947216962403e-56
1.018104689384692341e-01 9.273310747072922508e-03 8.839305917851209015e-07 4.129474970592077520e-12 3.015239450719751323e-18 1.276446657623638405e-24 4.255178018031683762e-31 1.273820473018902022e-37 6.726854538711107452e-44 5.452249732789978498e-50 6.066420601094293506e-56
1.035555077918959427e-01 1.074590234005022224e-02 1.117554889370870463e-06 5.567969167782395661e-12 4.261898411086716602e-18 1.864742923451736821e-24 6.362562992774234093e-31 1.935828978425993394e-37 1.033041710516974183e-43 8.426646363137000924e-50 9.407072215329819854e-56
1.053005466453226652e-01 1.242581231144402470e-02 1.410205375101470925e-06 7.494887055014396438e-12 6.015091636153033453e-18 2.720625271740018090e-24 9.502620915925223208e-31 2.938848288515788575e-37 1.584968221083056817e-43 1.301276635905529709e-49 1.457627097676688189e-55
1.070455854987493738e-01 1.433780218164949771e-02 1.776066023653431624e-06 1.007163073853265299e-11 8.476944335390738933e-18 3.964167361462235017e-24 1.417593386499378162e-30 4.456960396818004684e-37 2.429518146335895664e-43 2.007799462660387474e-49 2.256879568515213329e-55
1.087906243521760824e-01 1.650891023734147103e-02 2.232541432621619439e-06 1.351142248788489225e-11 1.192873540739346817e-17 5.768577868525568149e-24 2.112306491440286288e-30 6.752301405325969800e-37 3.720631229630300627e-43 3.095329419882764407e-49 3.491727422230258641e-55
1.105356632056028049e-01 1.896856391449423113e-02 2.800941781027683990e-06 1.809543716925389079e-11 1.676129359432496706e-17 8.383378856116879879e-24 3.143830964863379836e-30 1.021918616368262830e-36 5.692591287312501150e-43 4.767923300776145603e-49 5.398116842772976824e-55
1.122807020590295135e-01 2.174868409883023643e-02 3.507302556614037716e-06 2.419379311017025815e-11 2.351682992036600339e-17 1.216754647236800378e-23 4.673674429969443142e-30 1.545013425124271796e-36 8.701623384407839237e-43 7.338165315125079573e-49 8.339004862385587987e-55
1.140257409124562221e-01 2.488377901493978028e-02 4.383363124338523382e-06 3.229281287720302920e-11 3.294641804262997502e-17 1.763683100323257996e-23 6.939924686082608564e-30 2.333456286921903514e-36 1.328885213529359764e-42 1.128448051400131685e-48 1.287230062764533759e-54
1.157707797658829446e-01 2.841102522308767975e-02 5.467731988615116773e-06 4.303035969182546177e-11 4.608885064958806508e-17 2.553123040255344558e-23 1.029314543052933259e-29 3.520615176332980681e-36 2.027549979801472411e-42 1.733849917297415561e-48 1.985491913515681962e-54
1.175158186193096532e-01 3.237033311292800142e-02 6.807270870636260261e-06 5.724155487592658543e-11 6.437864980786029923e-17 3.691106876415018534e-23 1.524890041394119002e-29 5.306264922063548508e-36 3.090669643511490658e-42 2.661811442732185081e-48 3.060201855652641111e-54
1.192608574727363618e-01 3.680439418131461332e-02 8.458734522363850288e-06 7.601781365107783822e-11 8.979377504841379781e-17 5.329361906319736929e-23 2.256451654942720102e-29 7.989338017917378516e-36 4.706851847604045712e-42 4.082995777399856260e-48 4.713049812780218552e-54
1.210058963261630843e-01 4.175870731250778956e-02 1.049070857303158487e-05 1.007829341206483512e-10 1.250572989192567860e-16 7.684711308592843672e-23 3.335113679240601738e-29 1.201667091837181251e-35 7.161523159701344677e-42 6.257724430546266243e-48 7.253105442706757727e-54
1.227509351795897929e-01 4.728158124864907663e-02 1.298589369355379897e-05 1.333909785657071149e-10 1.739123305041544465e-16 1.106658656207201397e-22 4.923708940892931864e-29 1.805548069449615633e-35 1.088622254672631830e-41 9.582742128692148817e-48 1.115362295316914065e-53
1.244959740330165016e-01 5.342411045150762677e-02 1.604379100790818334e-05 1.762519481863796366e-10 2.414961947221532538e-16 1.591598908819622779e-22 7.260578799074444224e-29 2.710100946770575701e-35 1.653278269138402151e-41 1.466219648986076062e-47 1.713870230874899247e-53
1.262410128864432379e-01 6.024012161792510756e-02 1.978385101328406995e-05 2.324928348176063436e-10 3.348488918826378600e-16 2.286058994497993182e-22 1.069417466949801851e-28 4.063623063361059432e-35 2.508485839249349299e-41 2.241527848588263321e-47 2.631539669179717610e-53
1.279860517398699327e-01 6.778608822532677936e-02 2.434915632193662024e-05 3.061636129789116417e-10 4.636029266390428731e-16 3.279254501411747908e-22 1.573332381562783077e-28 6.086854374446307240e-35 3.802544484131476578e-41 3.423931879252764654e-47 4.037494261420910128e-53
1.297310905932966552e-01 7.612101065365514674e-02 2.991071732914583393e-05 4.025002073019782860e-10 6.409177112082134339e-16 4.697823945588362677e-22 2.312016271225469327e-28 9.108019749734788313e-35 5.758825411138098273e-41 5.225669855867597982e-47 6.189904198988669279e-53
1.314761294467233499e-01 8.530625965880510309e-02 3.667246945566182817e-05 5.282595493535176695e-10 8.847432382909305453e-16 6.721285003171727672e-22 3.393583249047461997e-28 1.361465321225569231e-34 8.713456888283531163e-41 7.968832557195466724e-47 9.482567678879149318e-53
1.332211683001500724e-01 9.540538126180549139e-02 4.487707090967392269e-05 6.921456649078984607e-10 1.219526328517146393e-15 9.603772896692616464e-22 4.975346874290025948e-28 2.033015933153417481e-34 1.317176679220757399e-40 1.214180677639568512e-46 1.451570020944688347e-52
1.349662071535767949e-01 1.064838614681147266e-01 5.481261094798146487e-05 9.053504790575836665e-10 1.678510778864424858e-15 1.370457226255481754e-21 7.285938097976355913e-28 3.032679885148794312e-34 1.989273773281079992e-40 1.848450477030818200e-46 2.220342882005679303e-52
1.367112460070034896e-01 1.186088496417795624e-01 6.682035035633269136e-05 1.182238899929155604e-09 2.306833182914877209e-15 1.953094059769887311e-21 1.065724291859404528e-27 4.519224956307884398e-34 3.001525692718842167e-40 2.811695021796684438e-46 3.393689634779205748e-52
1.384562848604302121e-01 1.318488398276903562e-01 8.130362826159280554e-05 1.541214993592873874e-09 3.165683005847988446e-15 2.779808900108432016e-21 1.557046378046405549e-27 6.727488459283901190e-34 4.524666396967218436e-40 4.273310971535584302e-46 5.183155256869825119e-52
1.402013237138569346e-01 1.462733098381842900e-01 9.873808235613103169e-05 2.005814996424451072e-09 4.337883836422336224e-15 3.951307866132154204e-21 2.272247048863704305e-27 1.000445848315301818e-33 6.814406868878929015e-40 6.489282500423950811e-46 7.910179454178663275e-52
1.419463625672836293e-01 1.619523184926799642e-01 1.196833430526012313e-04 2.606083891912960962e-09 5.935369341414809576e-15 5.609200726379144095e-21 3.312126259898907131e-27 1.486229393440269617e-33 1.025336837254079223e-39 9.846111843781962437e-46 1.206280975698204859e-51
1.436914014207103518e-01 1.789560620142151004e-01 1.447963758590118429e-04 3.380305745131628270e-09 8.109181094370049959e-15 7.952346917349910824e-21 4.822315016373374558e-27 2.205615233495709716e-33 1.541352854503794338e-39 1.492687008574605992e-45 1.838148723109200268e-51
1.454364402741370743e-01 1.973543912365418596e-01 1.748466601989286605e-04 4.377174464674462273e-09 1.106281756079505486e-14 1.125962474342851906e-20 7.012964631418247671e-27 3.269831079522033648e-33 2.314912599837599835e-39 2.261042103611015499e-45 2.798870746241471216e-51
1.471814791275637690e-01 2.172162919502202971e-01 2.107334067911417633e-04 5.658511775453145134e-09 1.507002892592124700e-14 1.592160402483831247e-20 1.018697216920804625e-26 4.842532593302501264e-33 3.473474784463513600e-39 3.422035087158496068e-45 4.258484477842110665e-51
1.489265179809904915e-01 2.386093314049679004e-01 2.535050292972278988e-04 7.302663682390766151e-09 2.049850037012378610e-14 2.248454294436860800e-20 1.478039401999971844e-26 7.164262163641303361e-33 5.207037832538000702e-39 5.174831138047923432e-45 6.474367179416281694e-51
1.506715568344172140e-01 2.615990746762846264e-01 3.043810989502954384e-04 9.408736470427200023e-09 2.784132169857233832e-14 3.171142025264707646e-20 2.142024069563214587e-26 1.058819866443944473e-32 7.798558847349308947e-39 7.818867024036138555e-45 9.835798353895119646e-51
1.524165956878439088e-01 2.862484752839922764e-01 3.647770229535979465e-04 1.210186936880072707e-08 3.775873602891246711e-14 4.466648196832550259e-20 3.100702833955764823e-26 1.563235465652922031e-32 1.166903706032538980e-38 1.180395092732210122e-44 1.493110477035881643e-50
1.541616345412706313e-01 3.126172451049744616e-01 4.363316981953051536e-04 1.553978464475057339e-08 5.113343592739224398e-14 6.283220050071412504e-20 4.483254908889542965e-26 2.305570659126975676e-32 1.744426745829988593e-38 1.780520143815803640e-44 2.264875358650107631e-50
1.559066733946973538e-01 3.407612092378417556e-01 5.209384008283576796e-04 1.992090853982625085e-08 6.914368521721678364e-14 8.827084852107010422e-20 6.474768251430954165e-26 3.396911288858717947e-32 2.605358635024111448e-38 2.683504447579661412e-44 3.432943931176939388e-50
1.576517122481240485e-01 3.707316520391122916e-01 6.207791790259451241e-04 2.549441982938515252e-08 9.335985705720217203e-14 1.238473976414491419e-19 9.340122158899394885e-26 4.999674353891161031e-32 3.887580160611171797e-38 4.041044970655059212e-44 5.199470945218555093e-50
1.593967511015507710e-01 4.025746610445902207e-01 7.383630202100345107e-04 3.257265887088372091e-08 1.258716814736942289e-13 1.735365923358660334e-19 1.345793539668847161e-25 7.351077272237140217e-32 5.795464830179651403e-38 6.080243720351256058e-44 7.869038045102923101e-50
1.611417899549774935e-01 4.363304759023987622e-01 8.765680646840119314e-04 4.154642113910609553e-08 1.694557004919484619e-13 2.428454017651288284e-19 1.936876367113207035e-25 1.079722191744450120e-31 8.631658975268572634e-38 9.140800632594363747e-44 1.190019781209305787e-49
1.628868288084041882e-01 4.720328497629475151e-01 1.038688134261593447e-03 5.290376813433857239e-08 2.277952795973295888e-13 3.393933965141234389e-19 2.784344462615330510e-25 1.584254138166870574e-31 1.284391319279391852e-37 1.373040774694625097e-43 1.798277723861865507e-49
1.646318676618309107e-01 5.097084307846401208e-01 1.228483836518422722e-03 6.725311832940799437e-08 3.057692030440856540e-13 4.737089832637968266e-19 3.997989510369241580e-25 2.322145718357757053e-31 1.909402761608289694e-37 2.060718099018710576e-43 2.715372398747627551e-49
1.663769065152576332e-01 5.493761715127464251e-01 1.450238492019050029e-03 8.535153511486086014e-08 4.098296198071891917e-13 6.603202677200969038e-19 5.734003942108678157e-25 3.400211227973766999e-31 2.835925615752234350e-37 3.090222099642402173e-43 4.097057762297604073e-49
1.681219453686843279e-01 5.910467738649555214e-01 1.708819112591832001e-03 1.081393116750020144e-07 5.484962017043068620e-13 9.192474950791569403e-19 8.214327188171577787e-25 4.973637722475772310e-31 4.208130861184748618e-37 4.630168166236023740e-43 6.177102815193915779e-49
1.698669842221110504e-01 6.347221773053102201e-01 2.009742632733739660e-03 1.367821691579813767e-07 7.330011992394747693e-13 1.278042069169024155e-18 1.175394638779761379e-24 7.267653880089872607e-31 6.238508312149864031e-37 6.931700696766804064e-43 9.306098200918189574e-49
1.716120230755377729e-01 6.803950975057804218e-01 2.359247562831094745e-03 1.727226398475596875e-07 9.781301069400724514e-13 1.774568460434731900e-18 1.679937544252650604e-24 1.060879784946432012e-30 9.239945454915640941e-37 1.036856872666463067e-42 1.400943086359811045e-48
1.733570619289644676e-01 7.280486223816549085e-01 2.764371191411083874e-03 2.177425075128733191e-07 1.303315475445171356e-12 2.460794397000548994e-18 2.398282366114976034e-24 1.546998798060979042e-30 1.367272859456030939e-36 1.549650622902302525e-42 2.107382728709513950e-48
1.751021007823911901e-01 7.776558718460346853e-01 3.233032413465631357e-03 2.740385297458542745e-07 1.734057784746643826e-12 3.407947614199937846e-18 3.419835885289505700e-24 2.253542001281180392e-30 2.021334194610258973e-36 2.314114056058914044e-42 3.167644284222839449e-48
1.768471396358179126e-01 8.291797269658797154e-01 3.774120202451471985e-03 3.443140798435137543e-07 2.303768168067819484e-12 4.713522131019840495e-18 4.870886551490508249e-24 3.279391221902884929e-30 2.985507766993379309e-36 3.452802287796545928e-42 4.757726394680522015e-48
1.785921784892446351e-01 8.825726334260477479e-01 4.397587674392057500e-03 4.318898275929728718e-07 3.056154336721392558e-12 6.510784177607019390e-18 6.929606726474026659e-24 4.767302495142114196e-30 4.405502465705718987e-36 5.147479805327494915e-42 7.140565233930550156e-48
1.803372173426713299e-01 9.377764833301205361e-01 5.114551613221214425e-03 5.408371391787765892e-07 4.048304791052555709e-12 8.981651648317059407e-18 9.847069693720917841e-24 6.923155890374566947e-30 6.494861004290743896e-36 7.667496515056518610e-42 1.070867632942110075e-47
1.820822561960980523e-01 9.947225784018612904e-01 5.937397236885102320e-03 6.761385275089351623e-07 5.354669171953992385e-12 1.237412002219206295e-17 1.397665715421467017e-23 1.004355467111733773e-29 9.566243948635676262e-36 1.141165209990199365e-41 1.604756225603232653e-47
1.838272950495247748e-01 1.053331676615496981e+00 6.879887883686883546e-03 8.438802379212066392e-07 7.072186733413901161e-12 1.702580684322471304e-17 1.981515691556261201e-23 1.455535277557299626e-29 1.407700381840296162e-35 1.696990706874145116e-41 2.402992552801021670e-47
1.855723339029514696e-01 1.113514123195484373e+00 7.957279188035491085e-03 1.051482924141103945e-06 9.326883291008452052e-12 2.339571879647715689e-17 2.806012813575299612e-23 2.107220532735656961e-29 2.069551319862646779e-35 2.521427092977628766e-41 3.595554384088641942e-47
1.873173727563781921e-01 1.175170065807324082e+00 9.186437194473887069e-03 1.307977370511790944e-06 1.228234321865966524e-11 3.210705328926159114e-17 3.968987594671629452e-23 3.047538661076237613e-29 3.039760561886888484e-35 3.743254724080808705e-41 5.375877741776106906e-47
1.890624116098049146e-01 1.238189752632046670e+00 1.058595972918039557e-02 1.624333365273563761e-06 1.615057158524559318e-11 4.400478704702383565e-17 5.607481096751414309e-23 4.402916550373273230e-29 4.460666603842945523e-35 5.552497453998498631e-41 8.031617032129488585e-47
