# z,  chi (Mpc),  kernels 1-10
2.328372053426713481e-02 1.031905725429318181e+02 7.621394194186905711e-10 1.313073926735220000e-15 3.609166173950440821e-22 3.570389360857470247e-29 3.957939264616407516e-36 5.433094714930702296e-43 9.285460884580072366e-50 3.634967151021889312e-56 2.636021769425788170e-62 3.024509895880300837e-68
2.502875938769384689e-02 1.108779088017611230e+02 9.761649939642938632e-10 1.813491316414569174e-15 5.256689322792659706e-22 5.398995091748827902e-29 6.137252991526865576e-36 8.566063190984193622e-43 1.479531333071104439e-49 5.825305613079636980e-56 4.234334998731994791e-62 4.857305831377258944e-68
2.677379824112055898e-02 1.185586530089164370e+02 1.247481681607483200e-09 2.499726267563775831e-15 7.643283877063537669e-22 8.152047116979889281e-29 9.504120493281484377e-36 1.349000934388051031e-42 2.355030756750120864e-49 9.326834438051540056e-56 6.796069517080309678e-62 7.794827117437905891e-68
2.851883709454727453e-02 1.262329545710501435e+02 1.590625446656932095e-09 3.438906109391205681e-15 1.109455859673755769e-21 1.229070790616254302e-28 1.469883462184270552e-35 2.121974954324081718e-42 3.744732129563932690e-49 1.491925679534894317e-55 1.089850244762684663e-61 1.249937109947121168e-67
3.026387594797398661e-02 1.339006608805264591e+02 2.023601868579843983e-09 4.721709027886809800e-15 1.607690553812035395e-21 1.850306084899050456e-28 2.270319160023509479e-35 3.333997369854008802e-42 5.948351890658159497e-49 2.384281020488205184e-55 1.746273304102602927e-61 2.002813142611596156e-67
3.200891480140070217e-02 1.415618966869312771e+02 2.568658074858706287e-09 6.470373936577799458e-15 2.325719813221871770e-21 2.781421368536702361e-28 3.502063496507841835e-35 5.232235583963345649e-42 9.438963505689360355e-49 3.806843814380616493e-55 2.795722175793663847e-61 3.206736903218580852e-67
3.375395365482741772e-02 1.492165553856492863e+02 3.253211065689118240e-09 8.849341634293130974e-15 3.358728307123337286e-21 4.174904392025214830e-28 5.395034161328415828e-35 8.201746587873860924e-42 1.496248393027262808e-48 6.072534841037443838e-55 4.472107014514941671e-61 5.130466121720622852e-67
3.549899250825412633e-02 1.568646929778091135e+02 4.110963302400129332e-09 1.207936695814122386e-14 4.842336852185574035e-21 6.257240824127477357e-28 8.300370842970273904e-35 1.284169783967042657e-41 2.369380675374952250e-48 9.677703820271984220e-55 7.147707268965721699e-61 8.202021995382178177e-67
3.724403136168083495e-02 1.645062920768376387e+02 5.183237024443837530e-09 1.645618699560851728e-14 6.969439218682352934e-21 9.364310932559085146e-28 1.275363316943840639e-34 2.008332404985496271e-41 3.748156723594664839e-48 1.540891254923303606e-54 1.141452169579433858e-60 1.310254439618524808e-66
3.898907021510755744e-02 1.721413030952716667e+02 6.520566860382051591e-09 2.237516607732698051e-14 1.001390468898990745e-20 1.399347011006855328e-27 1.957057024163306493e-34 3.137225887956276161e-41 5.923145331115195405e-48 2.451144956180918962e-54 1.821314959132380376e-60 2.091514794848594881e-66
4.073410906853426605e-02 1.797698127799943961e+02 8.184595248822716207e-09 3.036376103901407611e-14 1.436388622848011390e-20 2.088005924980908512e-27 2.999205435949622747e-34 4.895004129610889740e-41 9.350585588242412513e-48 3.895501413751178976e-54 2.903680251362774481e-60 3.336083056306143130e-66
4.247914792196097467e-02 1.873916886625479492e+02 1.025031829534728907e-08 4.112418273560576107e-14 2.056853644406866202e-20 3.110962202697622135e-27 4.590310976355117625e-34 7.628820350537375434e-41 1.474609321838289006e-47 6.185218837818867296e-54 4.625395690834484455e-60 5.317204257965744272e-66
4.422418677538769716e-02 1.950070759798682616e+02 1.280874548060911861e-08 5.558935894643096913e-14 2.940342200595693845e-20 4.628225650549190063e-27 7.016349591667896260e-34 1.187568898270133471e-40 2.323094775489454158e-47 9.811697427790787622e-54 7.361823404069593998e-60 8.468382126984890361e-66
4.596922562881440577e-02 2.026158134307283945e+02 1.597002842526233995e-08 7.499613727220423394e-14 4.196193017814145492e-20 6.875291130423691567e-27 1.071059320591505328e-33 1.846534010297898582e-40 3.656020571595012424e-47 1.555000583043985785e-53 1.170734075745713427e-59 1.347684144575433411e-65
4.771426448224111438e-02 2.102180436562661896e+02 1.986714591274935167e-08 1.009808980615264349e-13 5.978280023474514556e-20 1.019822327265165118e-26 1.632860496020146228e-33 2.867826838242941603e-40 5.747806334450645630e-47 2.462149039427194812e-53 1.860233760675140435e-59 2.143119547817123519e-65
4.945930333566783688e-02 2.178136434424629613e+02 2.466021007249627732e-08 1.357040651669252761e-13 8.502767821507642091e-20 1.510479375893771345e-26 2.486095904708661035e-33 4.448828178898137607e-40 9.027081998255945468e-47 3.894892374356605184e-53 2.953337976984720594e-59 3.405455801671014881e-65
5.120434218909454549e-02 2.254026799952390547e+02 3.054150494286332057e-08 1.820120034524798343e-13 1.207279324766795944e-19 2.233891126843230294e-26 3.780245033728567002e-33 6.893431506804955832e-40 1.416264720346905739e-46 6.155650400918685878e-53 4.684844305359884409e-59 5.407228069496744247e-65
5.294938104252126798e-02 2.329851370965818944e+02 3.774134186489854610e-08 2.436469476774599901e-13 1.711270511113480041e-19 3.298877292114161403e-26 5.740573978915796670e-33 1.066896834140669942e-39 2.219694855937954720e-46 9.719631319719100939e-53 7.425292294379432222e-59 8.579158891502126352e-65
5.469441989594797660e-02 2.405609515640586835e+02 4.653485504988664358e-08 3.255186783007076768e-13 2.421548120031875046e-19 4.864377809681483872e-26 8.706106619010308993e-33 1.649326023725092193e-39 3.475312735461959678e-46 1.533285333036683904e-52 1.175894364426215417e-58 1.360145284219565758e-64
5.643945874937468521e-02 2.481302317441418666e+02 5.724986551576262299e-08 4.340553540809844718e-13 3.420827663559607160e-19 7.162184193927764482e-26 1.318639230769488102e-32 2.546758479112154028e-39 5.435585368196510256e-46 2.416537548460717557e-52 1.860627590644584443e-58 2.154747983986462353e-64
5.818449760280140770e-02 2.556928274930173188e+02 7.027592304331331964e-08 5.776553406605790865e-13 4.824285417910876095e-19 1.052981456903101302e-25 1.994625331492401645e-32 3.927951743936836089e-39 8.492792761802888626e-46 3.805059492632554421e-52 2.941622617377744530e-58 3.410972496129250760e-64
5.992953645622811631e-02 2.632488924395050844e+02 8.607472498501076253e-08 7.672682620222587957e-13 6.792014991500136938e-19 1.545799264709537074e-25 3.013214576008698445e-32 6.051202888374760842e-39 1.325581876563696213e-45 5.985862519361929378e-52 4.646766506652540991e-58 5.395485696158723300e-64
6.167457530965482493e-02 2.707982796637309661e+02 1.051919929215197845e-07 1.017139818329870950e-12 9.546148273227910683e-19 2.265909742789604694e-25 4.546028570457512994e-32 9.311388413310320314e-39 2.066875790915381906e-45 9.407827991689347459e-52 7.334172134177538436e-58 8.528122396081438324e-64
6.341961416308154742e-02 2.783410889042791041e+02 1.282710736166737852e-07 1.345765371073997235e-12 1.339435295567963652e-18 3.316571208535252550e-25 6.849639013287520021e-32 1.431147411550015605e-38 3.219393203586615980e-45 1.477234267734139718e-51 1.156612095911093819e-57 1.346935758082659141e-63
6.516465301650825603e-02 2.858772755007293540e+02 1.560683443194512453e-07 1.777106952757017765e-12 1.876201207705798272e-18 4.847226190200245229e-25 1.030710353993154437e-31 2.197108438922422888e-38 5.009397377151579089e-45 2.317430631218749166e-51 1.822471440988922394e-57 2.125743722883454281e-63
6.690969186993496465e-02 2.934067937385504479e+02 1.894706876441590728e-07 2.342143855636422179e-12 2.623622096113258942e-18 7.073828362139811860e-25 1.548955833398422444e-31 3.369114807268509653e-38 7.786615951827117355e-45 3.632130690853560233e-51 2.869261237304374871e-57 3.352320086731411126e-63
6.865473072336167326e-02 3.009297459892416668e+02 2.295152216489892675e-07 3.080843623665590559e-12 3.662583001688148359e-18 1.030796882066041121e-24 2.324742863359415178e-31 5.160328689013284099e-38 1.209104593713714372e-44 5.687397418958516504e-51 4.513524858741163224e-57 5.282635344014302250e-63
7.039976957678839575e-02 3.084459826250765104e+02 2.774114024226029990e-07 4.044660486725774832e-12 5.104321938486763540e-18 1.499854131530821680e-24 3.484530616544212937e-31 7.894708978793353131e-38 1.875559280838980240e-44 8.897398289521594689e-51 7.094110220645960658e-57 8.318141846446399710e-63
7.214480843021510437e-02 3.159556574935471076e+02 3.345659124760130393e-07 5.299698335142218170e-12 7.101550459430408516e-18 2.179126244476817305e-24 5.216115350675398449e-31 1.206402275675074415e-37 2.906361142822874836e-44 1.390624512731730791e-50 1.114080096244348804e-56 1.308797903263548177e-62
7.388984728364181298e-02 3.234586345390632118e+02 4.026102303334873175e-07 6.930700650358642890e-12 9.863542018656880348e-18 3.161354554843560770e-24 7.798006874054758496e-31 1.841388409361562235e-37 4.499043446227072771e-44 2.171471256796528959e-50 1.748120036292567514e-56 2.057734780713864750e-62
7.563488613706853547e-02 3.309549865734299487e+02 4.834314654256097060e-07 9.046078817259114066e-12 1.367657504468257616e-17 4.579536627323226691e-24 1.164269740369959745e-30 2.807345932256429716e-37 6.957330730520536607e-44 3.387627659505587362e-50 2.740706056537336926e-56 3.232784578734902720e-62
7.737992499049524409e-02 3.384447090609045858e+02 5.792063112408511932e-07 1.178422786142619127e-11 1.893157065148977754e-17 6.624108395446901567e-24 1.736029892280026923e-30 4.275074993551971756e-37 1.074773547142539780e-43 5.280008686290081249e-50 4.293288185870393451e-56 5.074984155137384804e-62
7.912496384392195270e-02 3.459277132414752600e+02 6.924384922970901434e-07 1.532144473211578698e-11 2.616139303578439355e-17 9.567333430707013630e-24 2.585201375770564598e-30 6.502626513664537824e-37 1.658605600629459787e-43 8.221876760636571884e-50 6.719763230423729308e-56 7.960917925871637446e-62
8.087000269734867519e-02 3.534041368182941483e+02 8.260000040316953634e-07 1.988183601490620514e-11 3.609110365386649790e-17 1.379787049601147521e-23 3.844724397392077774e-30 9.879414420889714671e-37 2.556943737763756595e-43 1.279100565309539079e-49 1.050882814153361541e-55 1.247849395893493803e-61
8.261504155077538381e-02 3.608738211865924654e+02 9.831757622556221811e-07 2.574967273402959327e-11 4.970551824558940493e-17 1.986968112301682538e-23 5.710441443358513722e-30 1.499239040715681082e-36 3.937776492950325359e-43 1.988088794288888737e-49 1.642067295253524891e-55 1.954482214623651162e-61
8.436008040420209242e-02 3.683368971242234124e+02 1.167712705917486273e-06 3.328478585381121732e-11 6.833990190146964597e-17 2.857113534003896200e-23 8.470476644886811500e-30 2.272520976379070701e-36 6.058049859950154791e-43 3.087196439141527686e-49 2.563681065853423583e-55 3.058946166475406915e-61
8.610511925762881491e-02 3.757932919168725334e+02 1.383872302302403788e-06 4.294167321651316061e-11 9.380143738423184272e-17 4.102247855999527647e-23 1.254815046301069317e-29 3.440663879979460864e-36 9.310360577798180717e-43 4.789499515355213366e-49 3.999202563845843238e-55 4.783904311632220311e-61
8.785015811105552352e-02 3.832429749450425334e+02 1.636487504895241520e-06 5.529318859563643101e-11 1.285316682438324640e-16 5.881310865106184811e-23 1.856458751748188219e-29 5.203240863611876183e-36 1.429394256426861741e-42 7.423579756149481954e-49 6.233316259365994511e-55 7.475903106704116871e-61
8.959519696448223214e-02 3.906860479189119815e+02 1.931023744580084126e-06 7.105983028185863055e-11 1.758233118153555193e-16 8.419461145404583174e-23 2.742992786352826794e-29 7.859646091943200536e-36 2.192246957683909240e-42 1.149566326299116928e-48 9.707363835548109505e-55 1.167388479302553662e-60
9.134023581790895463e-02 3.981223593411067441e+02 2.273643269410270436e-06 9.114584324513510480e-11 2.401090374557193604e-16 1.203517444570989065e-22 4.047601816276941160e-29 1.185849016929528729e-35 3.358758607076496054e-42 1.778492573488809208e-48 1.510496742659979230e-54 1.821535565162349268e-60
9.308527467133566324e-02 4.055520580237642889e+02 2.671274468400288155e-06 1.166836886949585713e-10 3.273455693642179904e-16 1.717823391122161545e-22 5.964921410227778733e-29 1.787117924367460363e-35 5.140673650784163431e-42 2.748954137969029837e-48 2.348414025403888251e-54 2.840079291729512642e-60
9.483031352476238574e-02 4.129750418745201159e+02 3.131683273444424009e-06 1.490885722545720474e-10 4.455233120754219310e-16 2.448289036790406636e-22 8.779008973546305422e-29 2.690137088342087848e-35 7.859830441323633376e-42 4.245025670262682904e-48 3.648092942102055315e-54 4.424801587611727445e-60
9.657535237818909435e-02 4.203913128623191824e+02 3.663549143513530050e-06 1.901252799226583634e-10 6.053416225180662903e-16 3.484215215992942146e-22 1.290387391567460507e-28 4.044762418124329798e-35 1.200489123958284794e-41 6.549234482187615305e-48 5.662307902485263607e-54 6.888547601359541128e-60
9.832039123161580296e-02 4.278009492296658891e+02 4.276543476641154179e-06 2.419898190720906919e-10 8.211016627954303488e-16 4.951142745441631870e-22 1.894212208364744761e-28 6.074479405044118444e-35 1.831703702855270198e-41 1.009481067997846074e-47 8.781272456904369112e-54 1.071598448718310657e-59
1.000654300850425255e-01 4.352038076075750723e+02 4.981409432349721885e-06 3.074088694423889753e-10 1.111884582930489085e-15 7.025287858348625548e-22 2.776969040565718138e-28 9.112184889369583925e-35 2.791927400670791929e-41 1.554544635639305659e-47 1.360685520257121327e-53 1.665739152882376979e-59
1.018104689384692341e-01 4.426000398611748778e+02 5.790045885389674064e-06 3.897608519461771225e-10 1.503104068353794972e-15 9.953621155736764528e-22 4.065813057550268393e-28 1.365316870453961755e-34 4.251135792242449288e-41 2.391694167728673742e-47 2.106660067403274869e-53 2.587333809437207394e-59
1.035555077918959427e-01 4.499895401587037895e+02 6.715589009796127924e-06 4.932225706135741969e-10 2.028546941589662755e-15 1.408174325712179362e-21 5.945080390420969589e-28 2.043345689448330788e-34 6.466328561615199109e-41 3.676253856087472293e-47 3.258873627797374361e-53 4.015766494208073392e-59
1.053005466453226652e-01 4.573723108540177122e+02 7.772496978133956950e-06 6.229468543617642465e-10 2.733051937446266497e-15 1.989253488911954387e-21 8.681645412750248761e-28 3.054553298099712477e-34 9.825677381889824981e-41 5.645504357504659703e-47 5.037057813596557537e-53 6.228091139976151582e-59
1.070455854987493738e-01 4.647484340099824749e+02 8.976632732501984226e-06 7.852769285736501542e-10 3.676018490776558225e-15 2.805965404534343798e-21 1.266136118258768999e-27 4.560905581878514710e-34 1.491486094279728334e-40 8.661586274329574010e-47 7.778981477391600874e-53 9.651882164860171181e-59
1.087906243521760824e-01 4.721177643105191919e+02 1.034534267017081676e-05 9.880043592293545813e-10 4.935993376076603589e-15 3.952146072560804601e-21 1.844135283524836906e-27 6.802239805600546343e-34 2.261662800138026098e-40 1.327668088745728699e-46 1.200341663801465738e-52 1.494650189000327097e-58
1.105356632056028049e-01 4.794804491722640023e+02 1.189753729014517676e-05 1.240679377086937299e-09 6.616658524911047244e-15 5.558303588924332192e-21 2.682497086093975691e-27 1.013328692907401498e-33 3.426008956012244833e-40 2.033195040763054774e-46 1.850646259805911471e-52 2.312797752136926449e-58
1.122807020590295135e-01 4.868364002649781241e+02 1.365376024968885351e-05 1.554982043763802202e-09 8.854626970862073339e-15 7.805669769123589591e-21 3.896905234525443140e-27 1.507808801242931771e-33 5.184431083002868895e-40 3.110756273994510177e-46 2.850875881228673524e-52 3.576072114064386987e-58
1.140257409124562221e-01 4.941855900451428738e+02 1.563625684069705035e-05 1.945166441678020325e-09 1.182958081558843411e-14 1.094552941508328842e-20 5.653723389953220860e-27 2.240989117595837261e-33 7.837285901460790847e-40 4.754998062314463595e-46 4.388029731639038784e-52 5.525166718754986599e-58
1.157707797658829446e-01 5.015281292374386908e+02 1.786903414107313495e-05 2.428590269259609606e-09 1.577742662586756900e-14 1.532576489332799515e-20 8.191877725816177818e-27 3.326831556622694176e-33 1.183538228796093550e-39 7.261597233723489113e-46 6.748343892159189592e-52 8.530118197556000900e-58
1.175158186193096532e-01 5.088638665447618905e+02 2.037790557685637325e-05 3.026343832712502261e-09 2.100732812401910911e-14 2.142724567885668911e-20 1.185404416264919049e-26 4.933094506812474841e-33 1.785463048458326306e-39 1.107927594035653609e-45 1.036958069444300390e-51 1.315937322709113101e-57
1.192608574727363618e-01 5.161929278434940898e+02 2.319053591049401096e-05 3.763997838001455667e-09 2.792373488104356413e-14 2.991365288004440731e-20 1.713104548841658591e-26 7.306437523407800673e-33 2.690738347010830547e-39 1.688838246501670551e-45 1.592067852908401276e-51 2.028550831872225824e-57
1.210058963261630843e-01 5.235152677093153670e+02 2.633646042096513746e-05 4.672486353416996191e-09 3.705479182210876013e-14 4.169956381624203037e-20 2.472495218753979076e-26 1.080909993473958133e-32 4.050830662036960227e-39 2.571947955527929794e-45 2.442296151858751932e-51 3.124691201346000218e-57
1.227509351795897929e-01 5.308308087214087436e+02 2.984709638860558376e-05 5.789149940957482809e-09 4.908893094818160041e-14 5.804336452895060329e-20 3.563865657957165921e-26 1.597243018441192498e-32 6.092123681156870434e-39 3.913215090984941760e-45 3.743444753876752921e-51 4.809487589297801401e-57
1.244959740330165016e-01 5.381396958408213322e+02 3.375574246048166326e-05 7.158964688627227873e-09 6.492191342081858720e-14 8.067384663507328647e-20 5.130285584882330180e-26 2.357491517996517425e-32 9.152619203403912684e-39 5.948435243866347293e-45 5.732986661585750386e-51 7.397092576053623311e-57
1.262410128864432379e-01 5.454417905460417160e+02 3.809754237304174027e-05 8.835981799092519670e-09 8.571714817508199387e-14 1.119623730778644849e-19 7.375578641261584701e-26 3.475577079419394863e-32 1.373643697950608082e-38 9.033773345496134481e-45 8.772568954803451949e-51 1.136825470680390744e-56
1.279860517398699327e-01 5.527371538103967623e+02 4.290945061499616870e-05 1.088501817438459577e-08 1.129829670905219696e-13 1.551567444802144364e-19 1.058973393057850682e-25 5.118013101671998284e-32 2.059467078179792160e-38 1.370670609434281862e-44 1.341247817024866621e-50 1.745810306954507872e-56
1.297310905932966552e-01 5.600258210475170699e+02 4.823016009024927518e-05 1.338362764448816027e-08 1.486713503147943847e-13 2.146982669877222879e-19 1.518477770361018520e-25 7.527895373376813982e-32 3.084520650265486799e-38 2.077755715360680499e-44 2.048932528621290111e-50 2.678988434480078454e-56
1.314761294467233499e-01 5.673076634752853806e+02 5.410000495208102268e-05 1.642439643833294520e-08 1.953038393849038983e-13 2.966509645970600470e-19 2.174534284527332496e-25 1.105970244168719859e-31 4.615008963953263288e-38 3.146685268206267643e-44 3.127394275843763396e-50 4.107855035132072762e-56
1.332211683001500724e-01 5.745828301588010163e+02 6.056086119006176381e-05 2.011761687311452957e-08 2.561319134110693520e-13 4.092818253879786686e-19 3.109987160235084139e-25 1.622972144351903577e-31 6.897782782482431982e-38 4.761125390239038502e-44 4.769512804749851443e-50 6.294046028212185999e-56
1.349662071535767949e-01 5.818512385750814246e+02 6.765598460700712063e-05 2.459437416286450584e-08 3.353406351647956492e-13 5.638436185817929316e-19 4.442070589854696287e-25 2.378901360208705861e-31 1.029908300814856973e-37 7.197197152838084606e-44 7.267780084861962531e-50 9.636409057232830309e-56
1.367112460070034896e-01 5.891128429382355307e+02 7.542985102022291863e-05 3.001012218149671545e-08 4.383070145930719114e-13 7.756297422365725963e-19 6.336462351050965050e-25 3.482888342888042789e-31 1.536171405656882953e-37 1.086962689337592827e-43 1.106536894839890119e-49 1.474249644123829101e-55
1.384562848604302121e-01 5.963677740541387493e+02 8.392796903124180260e-05 3.654880543509195900e-08 5.719270615465934517e-13 1.065393233041406598e-18 9.026988427039278751e-25 5.093314342406880671e-31 2.288932171116922204e-37 1.640073762387241486e-43 1.683319017179980194e-49 2.253706579178537184e-55
1.402013237138569346e-01 6.036158914916030653e+02 9.319662834120035291e-05 4.442758019548677126e-08 7.450287051676481710e-13 1.461252065806063938e-18 1.284320825342527785e-24 7.439764537614315135e-31 3.407048055249483081e-37 2.472347929137022441e-43 2.558605469591988701e-49 3.442660541634461024e-55
1.419463625672836293e-01 6.108572665160828592e+02 1.032826761142696242e-04 5.390224865609218111e-08 9.688927902812773949e-13 2.001244584249605920e-18 1.824899018653976259e-24 1.085464756196623389e-30 5.066122879087828943e-37 3.723516551015885005e-43 3.885765679727555343e-49 5.254864774086379355e-55
1.436914014207103518e-01 6.180919290546042930e+02 1.142332216253378891e-04 6.527344907253016644e-08 1.257908390579512557e-12 2.736749944025348428e-18 2.589636882558680806e-24 1.581867554018567276e-30 7.525326095291498296e-37 5.602662958266575396e-43 5.896391270207674817e-49 8.014924043936876566e-55
1.454364402741370743e-01 6.253197519787995589e+02 1.260953161668038427e-04 7.889370665695200128e-08 1.630395761527749333e-12 3.737059557769101132e-18 3.670063859421637730e-24 2.302620357432258441e-30 1.116675631690076856e-36 8.422347868328974931e-43 8.939893421135230692e-49 1.221540181282222041e-54
1.471814791275637690e-01 6.325408789566145060e+02 1.389156602228755098e-04 9.517547628894826636e-08 2.109638562863551800e-12 5.095478877442252189e-18 5.194493101486701061e-24 3.347899880117969039e-30 1.655316045566485581e-36 1.264938402741917270e-42 1.354299757643508601e-48 1.860315624745185881e-54
1.489265179809904915e-01 6.397552453817959304e+02 1.527402026354695793e-04 1.146002004786656553e-07 2.725174136087194249e-12 6.937454324085857141e-18 7.342560708639571182e-24 4.862061868984535994e-30 2.451246401073734818e-36 1.898030064438555461e-42 2.049904610628221586e-48 2.830974893922293934e-54
1.506715568344172140e-01 6.469627808146682355e+02 1.676137794795208829e-04 1.377285753555505455e-07 3.514405256922352894e-12 9.431384966311474856e-18 1.036541637280962826e-23 7.052878342665188100e-30 3.626144925852109715e-36 2.845340756484846022e-42 3.100194015220234939e-48 4.304828810105798436e-54
1.524165956878439088e-01 6.541636316005240133e+02 1.835797500708107857e-04 1.652121282706115403e-07 4.524609184622124325e-12 1.280298239054112790e-17 1.461372341739942825e-23 1.021904399536114781e-29 5.358651978487927149e-36 4.261505241061358375e-42 4.684686341609769508e-48 6.541032222508386110e-54
1.541616345412706313e-01 6.613576793728635721e+02 2.006795213526121175e-04 1.978061309213644423e-07 5.815434126152089674e-12 1.735430433517962901e-17 2.057642578819468433e-23 1.478945220054592744e-29 7.910758421734033600e-36 6.376601502788721467e-42 7.073079625867820728e-48 9.931324790875172256e-54
1.559066733946973538e-01 6.685449306256825821e+02 2.189521757720384854e-04 2.363841462433867725e-07 7.462000535881864498e-12 2.348895767753059863e-17 2.893436524492536334e-23 2.137922084480011883e-29 1.166629302554471576e-35 9.532636739664644091e-42 1.067020995044676141e-47 1.506740903791836862e-53
1.576517122481240485e-01 6.757254818653730126e+02 2.384340413614856758e-04 2.819542172076465845e-07 9.558742151569214684e-12 3.174540555399385295e-17 4.063432242916080329e-23 3.086950605560647085e-29 1.718699190282167161e-35 1.423752062371769997e-41 1.608324982184675833e-47 2.284233532460345057e-53
1.593967511015507710e-01 6.828991950431031910e+02 2.591581950115820249e-04 3.356767851265922865e-07 1.222415199853824757e-11 4.284090656431842933e-17 5.699111046359371528e-23 4.452105839770491001e-29 2.529408998352053501e-35 2.124482709117186963e-41 2.422205742191135652e-47 3.460293277928173549e-53
1.611417899549774935e-01 6.900661600936213063e+02 2.811541150772579292e-04 3.988847197909370268e-07 1.560664441911202092e-11 5.772941914660882736e-17 7.982819780026650625e-23 6.413562440742075078e-29 3.718694358864729027e-35 3.167156951988779537e-41 3.644891998808823151e-47 5.237883451456832636e-53
1.628868288084041882e-01 6.972263927843470128e+02 3.044471960151836926e-04 4.731052689088289966e-07 1.989176782247089257e-11 7.767774040817703153e-17 1.116710724552887061e-22 9.228502803099561823e-29 5.461528022142963140e-35 4.717191774652024607e-41 5.480178705316956401e-47 7.922628161432923614e-53
1.646318676618309107e-01 7.043797716281500243e+02 3.290583061980630725e-04 5.600842324984107254e-07 2.531106894254342491e-11 1.043654836828010391e-16 1.560127905350330743e-22 1.326359406194061256e-28 8.012906414084290389e-35 7.019319370592745861e-41 8.232678526474793539e-47 1.197438433866682178e-52
1.663769065152576332e-01 7.115264335234500095e+02 3.550034878138331128e-04 6.618126869425147602e-07 3.215297463207077290e-11 1.400161889607574301e-16 2.176782175110567935e-22 1.904098097325082782e-28 1.174405994186525630e-34 1.043527869760227757e-40 1.235731240884995191e-46 1.808454729807616824e-52
1.681219453686843279e-01 7.186663325970630467e+02 3.822934606623626603e-04 7.805558265810160520e-07 4.077609560308694291e-11 1.875688650697680330e-16 3.033227723178776538e-22 2.730332546222887989e-28 1.719486328307612054e-34 1.549924953403715372e-40 1.853289707153056075e-46 2.729182649361543950e-52
1.698669842221110504e-01 7.257993780429584376e+02 4.109332933717019763e-04 9.188845727811675014e-07 5.162548710372033156e-11 2.509021882787558880e-16 4.221145760497403469e-22 3.910568447415512769e-28 2.514962145425994868e-34 2.299931119121738370e-40 2.777147770007562195e-46 4.115551497724028275e-52
1.716120230755377729e-01 7.329257204616582158e+02 4.409221782321732196e-04 1.079710047047927384e-06 6.525248498545024271e-11 3.351270652184142562e-16 5.866662039355690138e-22 5.594514903357358243e-28 3.674654426854819101e-34 3.409703313286727585e-40 4.158063430531292939e-46 6.201460964424383859e-52
